timestamp, name, id, daily, average, vol
1572332400000,Bastion_potion(3),22464,3768,3510,15930
1565593200000,Bastion_potion(3),22464,3941,4206,13573
1572073200000,Bastion_potion(3),22464,3687,3483,12314
1574755200000,Bastion_potion(3),22464,3592,3643,9199
1579075200000,Bastion_potion(3),22464,3765,3817,3162
1575878400000,Bastion_potion(3),22464,3797,3654,13641
1575273600000,Bastion_potion(3),22464,3617,3628,35809
1566111600000,Bastion_potion(3),22464,3724,4153,10358
1578902400000,Bastion_potion(3),22464,3697,3829,17887
1571554800000,Bastion_potion(3),22464,3555,3478,22147
1574841600000,Bastion_potion(3),22464,3592,3637,12966
1577088000000,Bastion_potion(3),22464,3640,3710,10068
1577174400000,Bastion_potion(3),22464,3626,3712,11824
1574928000000,Bastion_potion(3),22464,3699,3634,16226
1565161200000,Bastion_potion(3),22464,3968,4246,1201
1578384000000,Bastion_potion(3),22464,3769,3845,15122
1572678000000,Bastion_potion(3),22464,3689,3538,272
1577520000000,Bastion_potion(3),22464,3968,3735,15601
1569999600000,Bastion_potion(3),22464,3520,3558,912
1574236800000,Bastion_potion(3),22464,3698,3647,15569
1573459200000,Bastion_potion(3),22464,3467,3597,1105
1575964800000,Bastion_potion(3),22464,3760,3662,8415
1575705600000,Bastion_potion(3),22464,3730,3643,12693
1579248000000,Bastion_potion(3),22464,3869,3824,14582
1573891200000,Bastion_potion(3),22464,3806,3617,10328
1567234800000,Bastion_potion(3),22464,3643,3856,12998
1566802800000,Bastion_potion(3),22464,3660,3981,15306
1571900400000,Bastion_potion(3),22464,3591,3470,11561
1573200000000,Bastion_potion(3),22464,3609,3589,24278
1566975600000,Bastion_potion(3),22464,3645,3928,314
1567839600000,Bastion_potion(3),22464,3542,3762,4306
1570086000000,Bastion_potion(3),22464,3393,3548,1209
1570777200000,Bastion_potion(3),22464,3426,3494,14773
1571295600000,Bastion_potion(3),22464,3479,3488,22035
1580025600000,Bastion_potion(3),22464,3920,3862,18179
1569740400000,Bastion_potion(3),22464,3522,3566,25295
1575619200000,Bastion_potion(3),22464,3696,3637,29026
1576396800000,Bastion_potion(3),22464,3893,3711,12183
1569913200000,Bastion_potion(3),22464,3520,3561,13672
1572159600000,Bastion_potion(3),22464,3701,3493,17294
1567580400000,Bastion_potion(3),22464,3690,3796,22322
1565334000000,Bastion_potion(3),22464,3965,4230,28532
1572505200000,Bastion_potion(3),22464,3721,3521,1486
1568012400000,Bastion_potion(3),22464,3511,3732,13728
1575446400000,Bastion_potion(3),22464,3659,3632,597
1571036400000,Bastion_potion(3),22464,3473,3498,9898
1573027200000,Bastion_potion(3),22464,3622,3575,23909
1566543600000,Bastion_potion(3),22464,3894,4059,19478
1571209200000,Bastion_potion(3),22464,3479,3493,8967
1569222000000,Bastion_potion(3),22464,3642,3602,418
1568617200000,Bastion_potion(3),22464,3633,3633,33431
1570690800000,Bastion_potion(3),22464,3426,3494,1770
1569654000000,Bastion_potion(3),22464,3522,3570,623
1571727600000,Bastion_potion(3),22464,3556,3474,5455
1566198000000,Bastion_potion(3),22464,3661,4140,5237
1569567600000,Bastion_potion(3),22464,3390,3574,21526
1567753200000,Bastion_potion(3),22464,3677,3776,5468
1579939200000,Bastion_potion(3),22464,3844,3857,8169
1579334400000,Bastion_potion(3),22464,3869,3828,7516
1576224000000,Bastion_potion(3),22464,3847,3692,12065
1570604400000,Bastion_potion(3),22464,3384,3497,24177
1578297600000,Bastion_potion(3),22464,3926,3844,15650
1570172400000,Bastion_potion(3),22464,3393,3538,19584
1575187200000,Bastion_potion(3),22464,3684,3631,2528
1567148400000,Bastion_potion(3),22464,3643,3879,987
1577001600000,Bastion_potion(3),22464,3640,3709,8251
1572854400000,Bastion_potion(3),22464,3597,3555,3508
1565852400000,Bastion_potion(3),22464,3934,4183,17879
1565420400000,Bastion_potion(3),22464,3959,4224,8423
1580198400000,Bastion_potion(3),22464,4162,3871,21434
1572246000000,Bastion_potion(3),22464,3768,3501,8709
1576569600000,Bastion_potion(3),22464,3761,3712,11548
1567321200000,Bastion_potion(3),22464,3624,3834,8226
1579680000000,Bastion_potion(3),22464,3771,3838,18386
1578556800000,Bastion_potion(3),22464,3700,3842,9836
1577692800000,Bastion_potion(3),22464,4114,3758,12218
1578470400000,Bastion_potion(3),22464,3769,3844,12268
1575100800000,Bastion_potion(3),22464,3684,3632,14565
1580284800000,Bastion_potion(3),22464,4244,3875,8194
1565074800000,Bastion_potion(3),22464,3983,4258,2735
1570518000000,Bastion_potion(3),22464,3384,3501,9769
1570863600000,Bastion_potion(3),22464,3469,3495,1988
1574668800000,Bastion_potion(3),22464,3555,3646,7646
1577260800000,Bastion_potion(3),22464,3680,3717,5582
1573804800000,Bastion_potion(3),22464,3633,3606,9521
1575532800000,Bastion_potion(3),22464,3696,3635,524
1568358000000,Bastion_potion(3),22464,3367,3663,2824
1569394800000,Bastion_potion(3),22464,3543,3592,14498
1576137600000,Bastion_potion(3),22464,3766,3682,8572
1567666800000,Bastion_potion(3),22464,3677,3786,649
1579507200000,Bastion_potion(3),22464,3714,3832,11424
1567926000000,Bastion_potion(3),22464,3511,3747,6599
1571122800000,Bastion_potion(3),22464,3473,3498,3870
1566716400000,Bastion_potion(3),22464,3827,4009,3191
1575014400000,Bastion_potion(3),22464,3699,3633,18078
1564902000000,Bastion_potion(3),22464,4078,4280,15993
1577433600000,Bastion_potion(3),22464,3779,3726,7702
1578211200000,Bastion_potion(3),22464,3926,3837,10362
1568962800000,Bastion_potion(3),22464,3667,3627,22824
1578729600000,Bastion_potion(3),22464,3697,3839,3481
1565506800000,Bastion_potion(3),22464,3959,4215,10572
1568703600000,Bastion_potion(3),22464,3633,3630,10694
1572418800000,Bastion_potion(3),22464,3738,3515,6758
1578988800000,Bastion_potion(3),22464,3674,3821,347
1568271600000,Bastion_potion(3),22464,3437,3684,5242
1571986800000,Bastion_potion(3),22464,3626,3473,19605
1571468400000,Bastion_potion(3),22464,3555,3481,4790
1576656000000,Bastion_potion(3),22464,3761,3711,32736
1569049200000,Bastion_potion(3),22464,3617,3617,11630
1577347200000,Bastion_potion(3),22464,3680,3720,15877
1566630000000,Bastion_potion(3),22464,3827,4034,12306
1574064000000,Bastion_potion(3),22464,3804,3634,28483
1578643200000,Bastion_potion(3),22464,3715,3841,22107
1577606400000,Bastion_potion(3),22464,3968,3744,22127
1573113600000,Bastion_potion(3),22464,3569,3581,15006
1571641200000,Bastion_potion(3),22464,3556,3476,11952
1572764400000,Bastion_potion(3),22464,3597,3545,8085
1577865600000,Bastion_potion(3),22464,4130,3790,42531
1579852800000,Bastion_potion(3),22464,3844,3852,7076
1573632000000,Bastion_potion(3),22464,3542,3599,7174
1569481200000,Bastion_potion(3),22464,3390,3583,11252
1566284400000,Bastion_potion(3),22464,3661,4123,2514
1565938800000,Bastion_potion(3),22464,3787,4173,3110
1566457200000,Bastion_potion(3),22464,3894,4081,25301
1570258800000,Bastion_potion(3),22464,3294,3525,6664
1573977600000,Bastion_potion(3),22464,3806,3626,22476
1573372800000,Bastion_potion(3),22464,3524,3597,480
1568098800000,Bastion_potion(3),22464,3513,3717,19620
1571382000000,Bastion_potion(3),22464,3535,3484,27091
1576483200000,Bastion_potion(3),22464,3893,3714,22152
1564988400000,Bastion_potion(3),22464,3983,4270,4618
1573718400000,Bastion_potion(3),22464,3542,3601,6682
1576828800000,Bastion_potion(3),22464,3682,3708,14205
1579420800000,Bastion_potion(3),22464,3764,3831,24624
1578816000000,Bastion_potion(3),22464,3697,3834,9776
1577779200000,Bastion_potion(3),22464,4114,3772,9353
1573286400000,Bastion_potion(3),22464,3573,3594,8686
1565766000000,Bastion_potion(3),22464,3972,4188,3139
1576310400000,Bastion_potion(3),22464,3847,3702,1136
1565247600000,Bastion_potion(3),22464,3968,4235,6655
1567062000000,Bastion_potion(3),22464,3645,3903,14858
1568876400000,Bastion_potion(3),22464,3642,3629,24344
1572940800000,Bastion_potion(3),22464,3622,3565,8329
1580371200000,Bastion_potion(3),22464,4244,3880,6622
1576742400000,Bastion_potion(3),22464,3724,3708,12772
1569826800000,Bastion_potion(3),22464,3590,3565,4269
1579593600000,Bastion_potion(3),22464,3714,3834,26551
1566370800000,Bastion_potion(3),22464,3726,4102,20234
1574150400000,Bastion_potion(3),22464,3804,3643,159
1575792000000,Bastion_potion(3),22464,3730,3647,11026
1570431600000,Bastion_potion(3),22464,3318,3506,12492
1572591600000,Bastion_potion(3),22464,3721,3528,9730
1570950000000,Bastion_potion(3),22464,3474,3499,15024
1574323200000,Bastion_potion(3),22464,3698,3652,14142
1568444400000,Bastion_potion(3),22464,3480,3648,6541
1574409600000,Bastion_potion(3),22464,3602,3653,12151
1569308400000,Bastion_potion(3),22464,3642,3596,20075
1575360000000,Bastion_potion(3),22464,3659,3630,182
1569135600000,Bastion_potion(3),22464,3617,3608,27700
1565679600000,Bastion_potion(3),22464,3941,4196,7473
1579161600000,Bastion_potion(3),22464,3850,3820,29894
1576051200000,Bastion_potion(4),22461,5545,5128,49443
1571814000000,Bastion_potion(4),22461,5111,4867,63574
1567407600000,Bastion_potion(4),22461,5079,5318,128138
1566889200000,Bastion_potion(4),22461,5146,5469,3280
1567494000000,Bastion_potion(4),22461,5119,5300,48527
1577952000000,Bastion_potion(4),22461,5759,5498,74720
1573545600000,Bastion_potion(4),22461,4785,5034,64223
1574582400000,Bastion_potion(4),22461,4736,5061,98139
1568790000000,Bastion_potion(4),22461,5413,5083,62654
1574496000000,Bastion_potion(4),22461,4714,5086,93364
1578038400000,Bastion_potion(4),22461,5560,5518,92339
1568185200000,Bastion_potion(4),22461,4762,5131,55892
1576915200000,Bastion_potion(4),22461,5159,5225,141449
1580112000000,Bastion_potion(4),22461,5644,5421,77957
1570345200000,Bastion_potion(4),22461,4641,4898,87396
1566025200000,Bastion_potion(4),22461,4995,5719,135722
1579766400000,Bastion_potion(4),22461,5357,5438,104727
1578124800000,Bastion_potion(4),22461,5357,5532,148991
1568530800000,Bastion_potion(4),22461,4990,5063,81446
1572332400000,Bastion_potion(4),22461,5155,4962,61283
1565593200000,Bastion_potion(4),22461,5743,5781,84801
1572073200000,Bastion_potion(4),22461,5735,4929,99449
1574755200000,Bastion_potion(4),22461,4934,5008,51530
1579075200000,Bastion_potion(4),22461,5354,5411,115438
1575878400000,Bastion_potion(4),22461,5678,5078,35243
1575273600000,Bastion_potion(4),22461,5116,5023,108676
1566111600000,Bastion_potion(4),22461,5168,5706,79143
1578902400000,Bastion_potion(4),22461,5371,5421,92017
1571554800000,Bastion_potion(4),22461,5151,4857,71393
1574841600000,Bastion_potion(4),22461,5121,5000,77903
1577088000000,Bastion_potion(4),22461,4912,5239,109375
1577174400000,Bastion_potion(4),22461,5086,5251,103077
1574928000000,Bastion_potion(4),22461,5248,5003,58208
1565161200000,Bastion_potion(4),22461,5287,5828,68482
1578384000000,Bastion_potion(4),22461,4939,5509,88573
1572678000000,Bastion_potion(4),22461,4854,4985,21780
1577520000000,Bastion_potion(4),22461,5955,5326,64416
1569999600000,Bastion_potion(4),22461,4695,4940,90093
1574236800000,Bastion_potion(4),22461,5176,5112,63583
1573459200000,Bastion_potion(4),22461,4725,5034,75260
1575964800000,Bastion_potion(4),22461,5550,5101,73157
1575705600000,Bastion_potion(4),22461,5275,5043,68317
1579248000000,Bastion_potion(4),22461,5400,5411,71762
1573891200000,Bastion_potion(4),22461,5344,5072,38469
1567234800000,Bastion_potion(4),22461,5056,5366,37889
1566802800000,Bastion_potion(4),22461,5085,5492,64470
1571900400000,Bastion_potion(4),22461,5245,4880,83558
1573200000000,Bastion_potion(4),22461,5131,5027,121976
1566975600000,Bastion_potion(4),22461,5031,5447,4265
1567839600000,Bastion_potion(4),22461,4821,5235,63885
1570086000000,Bastion_potion(4),22461,4636,4924,75050
1570777200000,Bastion_potion(4),22461,4761,4900,83505
1571295600000,Bastion_potion(4),22461,4864,4861,85374
1580025600000,Bastion_potion(4),22461,5535,5432,70808
1569740400000,Bastion_potion(4),22461,5108,4966,61284
1575619200000,Bastion_potion(4),22461,5060,5036,103831
1576396800000,Bastion_potion(4),22461,5677,5236,76619
1569913200000,Bastion_potion(4),22461,4777,4953,58999
1572159600000,Bastion_potion(4),22461,5575,4952,116638
1567580400000,Bastion_potion(4),22461,5042,5282,68527
1565334000000,Bastion_potion(4),22461,5341,5803,138683
1572505200000,Bastion_potion(4),22461,4918,4970,68033
1568012400000,Bastion_potion(4),22461,4883,5197,74478
1575446400000,Bastion_potion(4),22461,4943,5029,49125
1571036400000,Bastion_potion(4),22461,4716,4898,55253
1573027200000,Bastion_potion(4),22461,4927,5016,58831
1566543600000,Bastion_potion(4),22461,5629,5595,135416
1571209200000,Bastion_potion(4),22461,4814,4877,48565
1569222000000,Bastion_potion(4),22461,4935,4992,38550
1568617200000,Bastion_potion(4),22461,5196,5070,75616
1570690800000,Bastion_potion(4),22461,4906,4900,67207
1569654000000,Bastion_potion(4),22461,5090,4964,54543
1571727600000,Bastion_potion(4),22461,4929,4861,93836
1566198000000,Bastion_potion(4),22461,5185,5689,64811
1569567600000,Bastion_potion(4),22461,4894,4962,112922
1567753200000,Bastion_potion(4),22461,4739,5249,125856
1579939200000,Bastion_potion(4),22461,5387,5437,128293
1579334400000,Bastion_potion(4),22461,5237,5411,38042
1576224000000,Bastion_potion(4),22461,5787,5184,80171
1570604400000,Bastion_potion(4),22461,5000,4896,99731
1578297600000,Bastion_potion(4),22461,4980,5528,164270
1570172400000,Bastion_potion(4),22461,4663,4912,88525
1575187200000,Bastion_potion(4),22461,5058,5014,65763
1567148400000,Bastion_potion(4),22461,5050,5397,44142
1577001600000,Bastion_potion(4),22461,5089,5233,80084
1572854400000,Bastion_potion(4),22461,4877,5000,44102
1565852400000,Bastion_potion(4),22461,5251,5747,171898
1565420400000,Bastion_potion(4),22461,5574,5795,63047
1580198400000,Bastion_potion(4),22461,5927,5411,126987
1572246000000,Bastion_potion(4),22461,5356,4961,45595
1576569600000,Bastion_potion(4),22461,5382,5233,80251
1567321200000,Bastion_potion(4),22461,5039,5338,45886
1579680000000,Bastion_potion(4),22461,5335,5428,91256
1578556800000,Bastion_potion(4),22461,5163,5474,147565
1577692800000,Bastion_potion(4),22461,6437,5410,81873
1578470400000,Bastion_potion(4),22461,5005,5486,70323
1575100800000,Bastion_potion(4),22461,5014,5010,96315
1580284800000,Bastion_potion(4),22461,6057,5398,99825
1565074800000,Bastion_potion(4),22461,5399,5848,29899
1570518000000,Bastion_potion(4),22461,4861,4893,43223
1570863600000,Bastion_potion(4),22461,4736,4901,9161
1574668800000,Bastion_potion(4),22461,4783,5029,95884
1577260800000,Bastion_potion(4),22461,5227,5266,69143
1573804800000,Bastion_potion(4),22461,5105,5056,114730
1575532800000,Bastion_potion(4),22461,4953,5031,51870
1568358000000,Bastion_potion(4),22461,4707,5077,81852
1569394800000,Bastion_potion(4),22461,4957,4978,104038
1576137600000,Bastion_potion(4),22461,5538,5153,88144
1567666800000,Bastion_potion(4),22461,4953,5267,63722
1579507200000,Bastion_potion(4),22461,5133,5411,57169
1567926000000,Bastion_potion(4),22461,4884,5220,58247
1571122800000,Bastion_potion(4),22461,4732,4890,12919
1566716400000,Bastion_potion(4),22461,5167,5525,107124
1575014400000,Bastion_potion(4),22461,5136,5007,116478
1564902000000,Bastion_potion(4),22461,5662,5882,118109
1577433600000,Bastion_potion(4),22461,5687,5303,100705
1578211200000,Bastion_potion(4),22461,5240,5538,78652
1568962800000,Bastion_potion(4),22461,5022,5059,105515
1578729600000,Bastion_potion(4),22461,5229,5456,32643
1565506800000,Bastion_potion(4),22461,5790,5788,96354
1568703600000,Bastion_potion(4),22461,5346,5075,49309
1572418800000,Bastion_potion(4),22461,5008,4965,69451
1578988800000,Bastion_potion(4),22461,5416,5413,26149
1568271600000,Bastion_potion(4),22461,4704,5100,66348
1571986800000,Bastion_potion(4),22461,5498,4898,106860
1571468400000,Bastion_potion(4),22461,5259,4853,72654
1576656000000,Bastion_potion(4),22461,5313,5225,84046
1569049200000,Bastion_potion(4),22461,4905,5031,76530
1577347200000,Bastion_potion(4),22461,5470,5284,130852
1566630000000,Bastion_potion(4),22461,5355,5559,75269
1574064000000,Bastion_potion(4),22461,5544,5098,76261
1578643200000,Bastion_potion(4),22461,5322,5466,157503
1577606400000,Bastion_potion(4),22461,6240,5363,97236
1573113600000,Bastion_potion(4),22461,5061,5023,122089
1571641200000,Bastion_potion(4),22461,4981,4860,70361
1572764400000,Bastion_potion(4),22461,4874,4992,96295
1577865600000,Bastion_potion(4),22461,5866,5472,139070
1579852800000,Bastion_potion(4),22461,5287,5440,72085
1573632000000,Bastion_potion(4),22461,4842,5038,75210
1569481200000,Bastion_potion(4),22461,4786,4966,52027
1566284400000,Bastion_potion(4),22461,5311,5669,63705
1565938800000,Bastion_potion(4),22461,5042,5734,48455
1566457200000,Bastion_potion(4),22461,5738,5627,92698
1570258800000,Bastion_potion(4),22461,4649,4902,26999
1573977600000,Bastion_potion(4),22461,5539,5088,117868
1573372800000,Bastion_potion(4),22461,4887,5034,15172
1568098800000,Bastion_potion(4),22461,4794,5164,104116
1571382000000,Bastion_potion(4),22461,5055,4849,137551
1576483200000,Bastion_potion(4),22461,5403,5238,102790
1564988400000,Bastion_potion(4),22461,5569,5866,85873
1573718400000,Bastion_potion(4),22461,4981,5047,83193
1576828800000,Bastion_potion(4),22461,5112,5218,116382
1579420800000,Bastion_potion(4),22461,5122,5412,83890
1578816000000,Bastion_potion(4),22461,5342,5441,65885
1577779200000,Bastion_potion(4),22461,6155,5447,99984
1573286400000,Bastion_potion(4),22461,4996,5030,26541
1565766000000,Bastion_potion(4),22461,5383,5758,91020
1576310400000,Bastion_potion(4),22461,5958,5217,28802
1565247600000,Bastion_potion(4),22461,5228,5812,56899
1567062000000,Bastion_potion(4),22461,5012,5425,116409
1568876400000,Bastion_potion(4),22461,5143,5077,52736
1572940800000,Bastion_potion(4),22461,4877,5008,66493
1580371200000,Bastion_potion(4),22461,5785,5386,61701
1576742400000,Bastion_potion(4),22461,5221,5220,103205
1569826800000,Bastion_potion(4),22461,4933,4962,28986
1579593600000,Bastion_potion(4),22461,5193,5414,117472
1566370800000,Bastion_potion(4),22461,5577,5649,112924
1574150400000,Bastion_potion(4),22461,5369,5105,16835
1575792000000,Bastion_potion(4),22461,5513,5056,87241
1570431600000,Bastion_potion(4),22461,4672,4893,97895
1572591600000,Bastion_potion(4),22461,4941,4978,99762
1570950000000,Bastion_potion(4),22461,4780,4904,122310
1574323200000,Bastion_potion(4),22461,4950,5112,98689
1568444400000,Bastion_potion(4),22461,4879,5065,61681
1574409600000,Bastion_potion(4),22461,4854,5104,93048
1569308400000,Bastion_potion(4),22461,4868,4982,98829
1575360000000,Bastion_potion(4),22461,4984,5027,9384
1569135600000,Bastion_potion(4),22461,4882,5006,102383
1565679600000,Bastion_potion(4),22461,5655,5773,94372
1579161600000,Bastion_potion(4),22461,5289,5408,116860
1576051200000,Grape_seed,13657,4254,4435,2247
1571814000000,Grape_seed,13657,5114,5456,2923
1567407600000,Grape_seed,13657,5764,5240,5860
1566889200000,Grape_seed,13657,5545,5039,359
1567494000000,Grape_seed,13657,5764,5278,697
1577952000000,Grape_seed,13657,3936,4110,1085
1573545600000,Grape_seed,13657,4634,5024,1472
1574582400000,Grape_seed,13657,4446,4751,4889
1568790000000,Grape_seed,13657,5692,5670,3231
1574496000000,Grape_seed,13657,4446,4773,2327
1578038400000,Grape_seed,13657,3846,4093,704
1568185200000,Grape_seed,13657,5860,5513,1390
1576915200000,Grape_seed,13657,4062,4282,3509
1580112000000,Grape_seed,13657,3919,3926,2174
1570345200000,Grape_seed,13657,5462,5712,2751
1566025200000,Grape_seed,13657,5301,4813,1671
1579766400000,Grape_seed,13657,4002,3925,3572
1578124800000,Grape_seed,13657,3846,4076,4298
1568530800000,Grape_seed,13657,5860,5619,2396
1572332400000,Grape_seed,13657,4947,5338,2699
1565593200000,Grape_seed,13657,5060,4772,2351
1572073200000,Grape_seed,13657,5114,5400,3324
1574755200000,Grape_seed,13657,4446,4706,1577
1579075200000,Grape_seed,13657,3915,3944,3056
1575878400000,Grape_seed,13657,4254,4466,510
1575273600000,Grape_seed,13657,4349,4590,3847
1566111600000,Grape_seed,13657,5301,4828,2157
1578902400000,Grape_seed,13657,3915,3960,2662
1571554800000,Grape_seed,13657,5328,5514,2826
1574841600000,Grape_seed,13657,4446,4690,3536
1577088000000,Grape_seed,13657,4062,4256,1599
1577174400000,Grape_seed,13657,4062,4244,2798
1574928000000,Grape_seed,13657,4349,4670,1295
1565161200000,Grape_seed,13657,4834,4771,658
1578384000000,Grape_seed,13657,3846,4033,2439
1572678000000,Grape_seed,13657,4947,5247,612
1577520000000,Grape_seed,13657,3936,4179,2046
1569999600000,Grape_seed,13657,5627,5741,920
1574236800000,Grape_seed,13657,4446,4840,1593
1573459200000,Grape_seed,13657,4634,5047,1357
1575964800000,Grape_seed,13657,4254,4447,2775
1575705600000,Grape_seed,13657,4254,4504,2169
1579248000000,Grape_seed,13657,4002,3937,1194
1573891200000,Grape_seed,13657,4634,4932,1544
1567234800000,Grape_seed,13657,5545,5163,3073
1566802800000,Grape_seed,13657,5545,5011,555
1571900400000,Grape_seed,13657,5114,5437,2599
1573200000000,Grape_seed,13657,4821,5118,3245
1566975600000,Grape_seed,13657,5545,5070,0
1567839600000,Grape_seed,13657,5764,5402,1933
1570086000000,Grape_seed,13657,5627,5737,2932
1570777200000,Grape_seed,13657,5462,5652,2856
1571295600000,Grape_seed,13657,5328,5550,2706
1580025600000,Grape_seed,13657,3919,3926,2723
1569740400000,Grape_seed,13657,5627,5748,2863
1575619200000,Grape_seed,13657,4349,4523,3774
1576396800000,Grape_seed,13657,4254,4384,1609
1569913200000,Grape_seed,13657,5627,5746,1695
1572159600000,Grape_seed,13657,5114,5383,3398
1567580400000,Grape_seed,13657,5764,5309,1750
1565334000000,Grape_seed,13657,4834,4758,4480
1572505200000,Grape_seed,13657,4947,5292,3486
1568012400000,Grape_seed,13657,5860,5459,1362
1575446400000,Grape_seed,13657,4349,4554,1121
1571036400000,Grape_seed,13657,5328,5603,2028
1573027200000,Grape_seed,13657,4821,5160,3344
1566543600000,Grape_seed,13657,5301,4925,2923
1571209200000,Grape_seed,13657,5328,5568,1338
1569222000000,Grape_seed,13657,5692,5727,1302
1568617200000,Grape_seed,13657,5860,5638,1658
1570690800000,Grape_seed,13657,5462,5665,1041
1569654000000,Grape_seed,13657,5627,5745,2349
1571727600000,Grape_seed,13657,5114,5475,4458
1566198000000,Grape_seed,13657,5301,4843,862
1569567600000,Grape_seed,13657,5627,5742,3650
1567753200000,Grape_seed,13657,5764,5371,3964
1579939200000,Grape_seed,13657,3919,3927,4212
1579334400000,Grape_seed,13657,4002,3935,679
1576224000000,Grape_seed,13657,4254,4409,3687
1570604400000,Grape_seed,13657,5462,5678,2906
1578297600000,Grape_seed,13657,3846,4046,4076
1570172400000,Grape_seed,13657,5627,5732,3063
1575187200000,Grape_seed,13657,4349,4610,1591
1567148400000,Grape_seed,13657,5545,5132,508
1577001600000,Grape_seed,13657,4062,4269,2164
1572854400000,Grape_seed,13657,4821,5203,1808
1565852400000,Grape_seed,13657,5060,4792,2891
1565420400000,Grape_seed,13657,5060,4759,1566
1580198400000,Grape_seed,13657,3919,3925,3748
1572246000000,Grape_seed,13657,4947,5360,1684
1576569600000,Grape_seed,13657,4062,4346,2197
1567321200000,Grape_seed,13657,5764,5201,695
1579680000000,Grape_seed,13657,4002,3927,2244
1578556800000,Grape_seed,13657,3846,4005,3275
1577692800000,Grape_seed,13657,3936,4151,6013
1578470400000,Grape_seed,13657,3846,4019,1530
1575100800000,Grape_seed,13657,4349,4630,2720
1580284800000,Grape_seed,13657,3919,3924,3586
1565074800000,Grape_seed,13657,4834,4777,3579
1570518000000,Grape_seed,13657,5462,5692,1345
1570863600000,Grape_seed,13657,5462,5639,363
1574668800000,Grape_seed,13657,4446,4729,4200
